city,state,state code,country code,country
Zambujal,Faro,09,PT,Portugal
Martingança,Leiria,13,PT,Portugal
Loulé,Faro,09,PT,Portugal
Caminha,Viana do Castelo,20,PT,Portugal
Massamá,Lisbon,14,PT,Portugal
Coimbra,Coimbra,07,PT,Portugal
Vila do Conde,Vila Real,21,PT,Portugal
Matosinhos,Porto,17,PT,Portugal
Santa Maria da Feira,Aveiro,02,PT,Portugal
Barcelos,Braga,04,PT,Portugal
Vila Nova de Famalicão,Braga,04,PT,Portugal
Pombal,Leiria,13,PT,Portugal
São Miguel Island,Azores,23,PT,Portugal
Guarda,Guarda,11,PT,Portugal
Entroncamento,Aveiro,02,PT,Portugal
Hotel Costa da Caparica,Setúbal,19,PT,Portugal
Madeira,Madeira,10,PT,Portugal
Alentejo,Coimbra,07,PT,Portugal
Faro,Faro,09,PT,Portugal
Estarreja,Aveiro,02,PT,Portugal
Vouga,Aveiro,02,PT,Portugal
Ericeira,Lisbon,14,PT,Portugal
Sagres,Faro,09,PT,Portugal
Ílhavo,Aveiro,02,PT,Portugal
Caniço,Madeira,10,PT,Portugal
Vila Franca de Xira,Lisbon,14,PT,Portugal
Ourém,Santarém,18,PT,Portugal
Vieira de Leiria,Leiria,13,PT,Portugal
Barroselas,Viana do Castelo,20,PT,Portugal
Mangualde,Viseu,22,PT,Portugal
Guimarães,Braga,04,PT,Portugal
Caldas da Rainha,Leiria,13,PT,Portugal
Loulé,Faro,09,PT,Portugal
Caminha,Viana do Castelo,20,PT,Portugal
Massamá,Lisbon,14,PT,Portugal
Coimbra,Coimbra,07,PT,Portugal
Vila do Conde,Vila Real,21,PT,Portugal
Matosinhos,Porto,17,PT,Portugal
Santa Maria da Feira,Aveiro,02,PT,Portugal
Barcelos,Braga,04,PT,Portugal
Vila Nova de Famalicão,Braga,04,PT,Portugal
Pombal,Leiria,13,PT,Portugal
São Miguel Island,Azores,23,PT,Portugal
Guarda,Guarda,11,PT,Portugal
Entroncamento,Aveiro,02,PT,Portugal
Hotel Costa da Caparica,Setúbal,19,PT,Portugal
Madeira,Madeira,10,PT,Portugal
Portimão,Faro,09,PT,Portugal
Ponta da Azinhaga,Lisbon,14,PT,Portugal
Zambujal,Leiria,13,PT,Portugal
Porto de Mós,Leiria,13,PT,Portugal
Paço de Arcos,Lisbon,14,PT,Portugal
Nisa,Portalegre,16,PT,Portugal
Batalha,Leiria,13,PT,Portugal
Águas Santas,Vila Real,21,PT,Portugal
Santiago do Cacém,Setúbal,19,PT,Portugal
Terceira Island,Azores,23,PT,Portugal
Sete Rios,Lisbon,14,PT,Portugal
Pousada Convento De Belmonte,Castelo Branco,06,PT,Portugal
Peso da Régua,Vila Real,21,PT,Portugal
Distrito do Porto,Porto,17,PT,Portugal
Moimenta da Beira,Viseu,22,PT,Portugal
Valença do Minho,Viana do Castelo,20,PT,Portugal
Benfica,Lisbon,14,PT,Portugal
Concelho,Lisbon,14,PT,Portugal
Santo Estêvão das Galés,Lisbon,14,PT,Portugal
Caxarias,Santarém,18,PT,Portugal
Sabugal,Guarda,11,PT,Portugal
Vila Verde,Braga,04,PT,Portugal
Lordelo,Vila Real,21,PT,Portugal
Tondela,Viseu,22,PT,Portugal
Estremoz,Évora,08,PT,Portugal
Peniche,Leiria,13,PT,Portugal
Ponte de Lima,Viana do Castelo,20,PT,Portugal
Pampilhosa da Serra,Coimbra,07,PT,Portugal
Ponte,Braga,04,PT,Portugal
Torre de Moncorvo,Bragança,05,PT,Portugal
Póvoa de Lanhoso,Braga,04,PT,Portugal
Arada,Aveiro,02,PT,Portugal
Portugal,Portugal (general),00,PT,Portugal
Meco,Coimbra,07,PT,Portugal
Miranda do Douro,Bragança,05,PT,Portugal
Vagos,Aveiro,02,PT,Portugal
Macedo de Cavaleiros,Bragança,05,PT,Portugal
Tondela,Viseu,22,PT,Portugal
Espinho,Aveiro,02,PT,Portugal
Vila de Rei,Castelo Branco,06,PT,Portugal
Evora,Évora,08,PT,Portugal
Pinhal Novo,Setúbal,19,PT,Portugal
Sabrosa,Viseu,22,PT,Portugal
Albufeira,Faro,09,PT,Portugal
Póvoa de Varzim,Porto,17,PT,Portugal
Viana do Castelo,Viana do Castelo,20,PT,Portugal
Feira,Viana do Castelo,20,PT,Portugal
Vale de Cambra,Aveiro,02,PT,Portugal
Esposende,Braga,04,PT,Portugal
Torres Vedras,Lisbon,14,PT,Portugal
Cartaxo,Santarém,18,PT,Portugal
Elvas,Portalegre,16,PT,Portugal
Sendim,Porto,17,PT,Portugal
Vila Real,Vila Real,21,PT,Portugal
Queluz,Lisbon,14,PT,Portugal
Moscavide,Lisbon,14,PT,Portugal
Redondo,Viseu,22,PT,Portugal
Maceira,Guarda,11,PT,Portugal
Embra,Leiria,13,PT,Portugal
Rio de Mouro,Lisbon,14,PT,Portugal
Mirandela,Bragança,05,PT,Portugal
Cortegaça,Viana do Castelo,20,PT,Portugal
Ovar,Aveiro,02,PT,Portugal
Azambuja,Lisbon,14,PT,Portugal
Vilamoura,Faro,09,PT,Portugal
Mafra,Lisbon,14,PT,Portugal
Viana do Alentejo,Évora,08,PT,Portugal
Porto de Mós,Leiria,13,PT,Portugal
Meda,Guarda,11,PT,Portugal
Chaves,Vila Real,21,PT,Portugal
Caparica,Setúbal,19,PT,Portugal
São Mamede,Porto,17,PT,Portugal
Góis,Coimbra,07,PT,Portugal
Bairro Alto,Lisbon,14,PT,Portugal
Salvaterra de Magos,Santarém,18,PT,Portugal
Benquerença,Castelo Branco,06,PT,Portugal
Mexilhoeira Grande,Faro,09,PT,Portugal
Gafanha da Nazaré,Aveiro,02,PT,Portugal
Costa de Caparica,Setúbal,19,PT,Portugal
Amadora,Lisbon,14,PT,Portugal
Santo Estêvão das Galés,Lisbon,14,PT,Portugal
Caxarias,Santarém,18,PT,Portugal
Águas Santas,Vila Real,21,PT,Portugal
Estoril,Lisbon,14,PT,Portugal
Tomar,Santarém,18,PT,Portugal
Zambujeira do Mar,Faro,09,PT,Portugal
Corroios,Setúbal,19,PT,Portugal
Vieira do Minho,Braga,04,PT,Portugal
Montijo,Setúbal,19,PT,Portugal
Carcavelos,Coimbra,07,PT,Portugal
Portugal,Portalegre,16,PT,Portugal
Figueira da Foz,Coimbra,07,PT,Portugal
Almada,Lisbon,14,PT,Portugal
Oeiras,Lisbon,14,PT,Portugal
Évora,Leiria,13,PT,Portugal
Barreirô,Viana do Castelo,20,PT,Portugal
Leiria,Leiria,13,PT,Portugal
Oporto,Porto,17,PT,Portugal
Falagueira,Lisbon,14,PT,Portugal
Bragança,Bragança,05,PT,Portugal
Sete Rios,Lisbon,14,PT,Portugal
Ponte de Lima,Viana do Castelo,20,PT,Portugal
Pampilhosa da Serra,Coimbra,07,PT,Portugal
Ponte,Braga,04,PT,Portugal
Torre de Moncorvo,Bragança,05,PT,Portugal
Peniche,Leiria,13,PT,Portugal
Benfica,Lisbon,14,PT,Portugal
Concelho,Lisbon,14,PT,Portugal
Vila Verde,Braga,04,PT,Portugal
Estremoz,Évora,08,PT,Portugal
Distrito do Porto,Porto,17,PT,Portugal
Moimenta da Beira,Viseu,22,PT,Portugal
Tondela,Viseu,22,PT,Portugal
Santa Iria da Azóia,Lisbon,14,PT,Portugal
Valença do Minho,Viana do Castelo,20,PT,Portugal
Santo Estêvão das Galés,Lisbon,14,PT,Portugal
Caxarias,Santarém,18,PT,Portugal
Pousada Convento De Belmonte,Castelo Branco,06,PT,Portugal
Peso da Régua,Vila Real,21,PT,Portugal
Sabugal,Guarda,11,PT,Portugal
Lordelo,Vila Real,21,PT,Portugal
Penafiel,Porto,17,PT,Portugal
Linda-a-Velha,Lisbon,14,PT,Portugal
Benavente,Guarda,11,PT,Portugal
Póvoa de Santa Iria,Lisbon,14,PT,Portugal
Almeirim,Santarém,18,PT,Portugal
Seixal,Lisbon,14,PT,Portugal
Leça da Palmeira,Porto,17,PT,Portugal
Portugal,Portugal (general),00,PT,Portugal
Meco,Coimbra,07,PT,Portugal
Miranda do Douro,Bragança,05,PT,Portugal
Vagos,Aveiro,02,PT,Portugal
São Mamede,Porto,17,PT,Portugal
Góis,Coimbra,07,PT,Portugal
Moledo,Viana do Castelo,20,PT,Portugal
San Lorenzo,Central,06,PY,Paraguay
Capiatá,Central,06,PY,Paraguay
Villa Hayes,Presidente Hayes,16,PY,Paraguay
Hernandarias,Alto Paraná,01,PY,Paraguay
Paraguay,Paraguay (general),00,PY,Paraguay
Puerto Santa María,Presidente Hayes,16,PY,Paraguay
Ciudad del Este,Alto Paraná,01,PY,Paraguay
Asunción,Asunción,23,PY,Paraguay
Tuna,Caazapá,05,PY,Paraguay
Villa Elisa,Central,06,PY,Paraguay
Colonia Mariano Roque Alonso,Central,06,PY,Paraguay
Pedro Juan Caballero,Amambay,02,PY,Paraguay
Luque,Central,06,PY,Paraguay
Yaguarón,Paraguarí,15,PY,Paraguay
Nemby,Central,06,PY,Paraguay
Concepción,Concepción,07,PY,Paraguay
San Bernardino,Cordillera,08,PY,Paraguay
Aguada Asunción,Boquerón,24,PY,Paraguay
Presidente Franco,Alto Paraná,01,PY,Paraguay
Fernando de la Mora,Central,06,PY,Paraguay
Encarnación,Itapúa,11,PY,Paraguay
Barrio Asunción,Paraguarí,15,PY,Paraguay
Itapúa Poty,Itapúa,11,PY,Paraguay
San José,San Pedro,17,PY,Paraguay
Al Wusayl,Qatar (general),00,QA,Qatar
Le Tampon,Région Réunion,RE,RE,Reunion
Le Port,Région Réunion,RE,RE,Reunion
Saint-Pierre,Région Réunion,RE,RE,Reunion
Saint-Leu,Région Réunion,RE,RE,Reunion
Saint-Denis,Région Réunion,RE,RE,Reunion
Bras-Panon,Région Réunion,RE,RE,Reunion
Simeria,Hunedoara,21,RO,Romania
Harghita,Harghita,20,RO,Romania
Craiova,Dolj,17,RO,Romania
Dorobanți,Arad,02,RO,Romania
Judeţul Timiş,Timiş,36,RO,Romania
Buzău,Buzău,11,RO,Romania
Mamaia,Constanţa,14,RO,Romania
Reşiţa,Caraş-Severin,12,RO,Romania
Peris,Ilfov,43,RO,Romania
Odorheiu Secuiesc,Harghita,20,RO,Romania
Botoşani,Botoşani,07,RO,Romania
Giurgiu,Giurgiu,42,RO,Romania
Bezid,Mures,27,RO,Romania
Sibiu,Sibiu,33,RO,Romania
Oradea,Bihor,05,RO,Romania
Târgovişte,Dâmboviţa,16,RO,Romania
Covasna,Covasna,15,RO,Romania
Piteşti,Argeş,03,RO,Romania
Petroşani,Hunedoara,21,RO,Romania
Slatina,Olt,29,RO,Romania
Constanta,Constanţa,14,RO,Romania
Bistriţa,Bistriţa-Năsăud,06,RO,Romania
Baia Mare,Maramureş,25,RO,Romania
Baia Mare,Satu Mare,32,RO,Romania
Comana,Giurgiu,42,RO,Romania
Suceava,Suceava,34,RO,Romania
Bistrita,Bistrita-Nasaud,06,RO,Romania
Arad,Arad,02,RO,Romania
Timișoara,Timiș,36,RO,Romania
Iasi,Iasi,23,RO,Romania
Cluj-Napoca,Cluj,13,RO,Romania
Vama Veche,Constanţa,14,RO,Romania
Braila,Braila,08,RO,Romania
Seini,Maramureş,25,RO,Romania
Bihor,Bihor,05,RO,Romania
Judeţul Mureş,Mureş,27,RO,Romania
Judeţul Braşov,Braşov,09,RO,Romania
Constanța,Constanţa,14,RO,Romania
Sfântu Gheorghe,Giurgiu,42,RO,Romania
Târgu Jiu,Gorj,19,RO,Romania
Tunari,Ilfov,43,RO,Romania
Ploeszti,Prahova,30,RO,Romania
Buftea,Ilfov,43,RO,Romania
Piatra-Neamt,Neamt,28,RO,Romania
Sfântu-Gheorghe,Covasna,15,RO,Romania
Campulung Muscel,Argeş,03,RO,Romania
Bacău,Bacău,04,RO,Romania
Galaţi,Galaţi,18,RO,Romania
Judeţul Alba,Alba,01,RO,Romania
Cisnădioara,Sibiu,33,RO,Romania
Comuna Periam,Timiş,36,RO,Romania
Miercurea Ciuc,Harghita,20,RO,Romania
Zalău,Sălaj,31,RO,Romania
Dudeştii Vechi,Timiş,36,RO,Romania
Gorneşti,Mureş,27,RO,Romania
Iaşi,Iaşi,23,RO,Romania
Alba Iulia,Alba,01,RO,Romania
Satu Mare,Satu Mare,32,RO,Romania
Comuna Periam,Timiş,36,RO,Romania
Constanța,Constanţa,14,RO,Romania
Futog,Serbia (general),00,RS,Serbia
Mokra Gora,Serbia (general),00,RS,Serbia
Golubac,Serbia (general),00,RS,Serbia
Banatsko Novo Selo,Serbia (general),00,RS,Serbia
Trešnjevac,Serbia (general),00,RS,Serbia
Suva Reka,Serbia (general),00,RS,Serbia
Trstenik,Serbia (general),00,RS,Serbia
Ćuprija,Serbia (general),00,RS,Serbia
Apatin,Serbia (general),00,RS,Serbia
Topola,Serbia (general),00,RS,Serbia
Soko Banja,Serbia (general),00,RS,Serbia
Odžaci,Serbia (general),00,RS,Serbia
Leskovac,Serbia (general),00,RS,Serbia
Gornji Milanovac,Serbia (general),00,RS,Serbia
Smederevska Palanka,Serbia (general),00,RS,Serbia
Padina,Serbia (general),00,RS,Serbia
Peć,Serbia (general),00,RS,Serbia
Prokuplje,Serbia (general),00,RS,Serbia
Požarevac,Serbia (general),00,RS,Serbia
Ladovica,Serbia (general),00,RS,Serbia
Zaječar,Serbia (general),00,RS,Serbia
Subotica,Serbia (general),00,RS,Serbia
Tomaševac,Serbia (general),00,RS,Serbia
Vranje,Serbia (general),00,RS,Serbia
Senta,Serbia (general),00,RS,Serbia
Sombor,Serbia (general),00,RS,Serbia
Kanjiza,Serbia (general),00,RS,Serbia
Kikinda,Serbia (general),00,RS,Serbia
Zrenjanin,Serbia (general),00,RS,Serbia
Novi Sad,Serbia (general),00,RS,Serbia
Belgrade,Serbia (general),00,RS,Serbia
Borča,Serbia (general),00,RS,Serbia
Zvečan,Serbia (general),00,RS,Serbia
Orom,Serbia (general),00,RS,Serbia
Mitrovica,Serbia (general),00,RS,Serbia
Zvečan,Serbia (general),00,RS,Serbia
Orom,Serbia (general),00,RS,Serbia
Žabalj,Serbia (general),00,RS,Serbia
Požega,Serbia (general),00,RS,Serbia
Alibunar,Serbia (general),00,RS,Serbia
Lazarevac,Serbia (general),00,RS,Serbia
Zlatibor,Serbia (general),00,RS,Serbia
Opština Aranđelovac,Serbia (general),00,RS,Serbia
Jagodina,Serbia (general),00,RS,Serbia
Borča,Serbia (general),00,RS,Serbia
Mitrovica,Serbia (general),00,RS,Serbia
Mol,Serbia (general),00,RS,Serbia
Divčibare,Serbia (general),00,RS,Serbia
Lučani,Serbia (general),00,RS,Serbia
Novi Bečej,Serbia (general),00,RS,Serbia
Arilje,Serbia (general),00,RS,Serbia
Leposavić,Serbia (general),00,RS,Serbia
Valjevo,Serbia (general),00,RS,Serbia
Ratkovo,Serbia (general),00,RS,Serbia
Čačak,Serbia (general),00,RS,Serbia
Kruševac,Serbia (general),00,RS,Serbia
Paraćin,Serbia (general),00,RS,Serbia
Kostolac,Serbia (general),00,RS,Serbia
Dimitrovgrad,Serbia (general),00,RS,Serbia
Pristina,Kosovo,01,RS,Serbia
Ruma,Serbia (general),00,RS,Serbia
Petrovaradin,Serbia (general),00,RS,Serbia
Novi Beograd,Serbia (general),00,RS,Serbia
Kovačica,Serbia (general),00,RS,Serbia
Crepaja,Serbia (general),00,RS,Serbia
Kisač,Serbia (general),00,RS,Serbia
Guča,Serbia (general),00,RS,Serbia
Vrbas,Serbia (general),00,RS,Serbia
Indija,Serbia (general),00,RS,Serbia
Pancevo,Serbia (general),00,RS,Serbia
Bajina Basta,Serbia (general),00,RS,Serbia
Debeljaca,Serbia (general),00,RS,Serbia
Kragujevac,Serbia (general),00,RS,Serbia
Ruski Krstur,Serbia (general),00,RS,Serbia
Vladičin Han,Serbia (general),00,RS,Serbia
Sabac,Serbia (general),00,RS,Serbia
Uzice,Serbia (general),00,RS,Serbia
Kulpin,Serbia (general),00,RS,Serbia
Ruski Krstur,Serbia (general),00,RS,Serbia
Ada,Serbia (general),00,RS,Serbia
Kovin,Serbia (general),00,RS,Serbia
Serbia,Serbia (general),00,RS,Serbia
Grocka,Serbia (general),00,RS,Serbia
Lukićevo,Serbia (general),00,RS,Serbia
Niš,Serbia (general),00,RS,Serbia
Vrnjačka Banja,Serbia (general),00,RS,Serbia
Pančevo,Serbia (general),00,RS,Serbia
Velika Plana,Serbia (general),00,RS,Serbia
Smederevo,Serbia (general),00,RS,Serbia
Železnička Stanica Nova Pazova,Serbia (general),00,RS,Serbia
Sremska Mitrovica,Serbia (general),00,RS,Serbia
Bor,Serbia (general),00,RS,Serbia
Obrenovac,Serbia (general),00,RS,Serbia
Titel,Serbia (general),00,RS,Serbia
Bačka Palanka,Serbia (general),00,RS,Serbia
Banatski Sokolac,Serbia (general),00,RS,Serbia
Novo Orahovo,Serbia (general),00,RS,Serbia
Negotin,Serbia (general),00,RS,Serbia
Novi Beograd,Serbia (general),00,RS,Serbia
Kovačica,Serbia (general),00,RS,Serbia
Crepaja,Serbia (general),00,RS,Serbia
Kula,Serbia (general),00,RS,Serbia
Vladičin Han,Serbia (general),00,RS,Serbia
Vrbas,Serbia (general),00,RS,Serbia
Temerin,Serbia (general),00,RS,Serbia
Gračanica,Serbia (general),00,RS,Serbia
Kisač,Serbia (general),00,RS,Serbia
Guča,Serbia (general),00,RS,Serbia
Zharkovskiy,Novosibirsk,53,RU,Russia
Severodvinsk,Arkhangelskaya oblast,06,RU,Russia
Megion,Khanty-Mansiyskiy Avtonomnyy Okrug,32,RU,Russia
Grazhdanovka,Amur,05,RU,Russia
Stupino,Moskovskaya Oblast',47,RU,Russia
Volgodonsk,Rostov,61,RU,Russia
Smolenskaya Oblast’,Smolensk,69,RU,Russia
Al'met'yevsk,Tatarstan,73,RU,Russia
Kanash,Tatarstan,73,RU,Russia
Biysk,Altayskiy Kray,04,RU,Russia
Kolomna,Moskovskaya Oblast',47,RU,Russia
Podol'sk,Novosibirsk,53,RU,Russia
Maysk,Tomsk,75,RU,Russia
Svetlogorsk,Kaliningrad,23,RU,Russia
Elektrougli,Moskovskaya Oblast',47,RU,Russia
Okulovka,Novgorod,52,RU,Russia
Saratovka,Tomsk,75,RU,Russia
Yalta,Tula,76,RU,Russia
Nikola Lenivets,Kaluga,25,RU,Russia
Vvozy,Brjansk,10,RU,Russia
Vnukovo,Moscow,48,RU,Russia
Morshinsk,Tambov,72,RU,Russia
Balashovo,Novgorod,52,RU,Russia
Strel'na,Sankt-Peterburg,66,RU,Russia
Sterlitamak,Bashkortostan,08,RU,Russia
Ryazany,Omsk,54,RU,Russia
Kostroma,Altayskiy Kray,04,RU,Russia
Nizhne-Nikolayev,Rostov,61,RU,Russia
Aleksandrovka,Saratov,67,RU,Russia
Pavlovo-Posadskiy Rayon,Moskovskaya Oblast',47,RU,Russia
Bratsk,Irkutsk,20,RU,Russia
Andriankovo,Leningradskaya Oblast',42,RU,Russia
Fryazino,Moskovskaya Oblast',47,RU,Russia
Vidnoye,Moskovskaya Oblast',47,RU,Russia
Minskiy,Kabardino-Balkariya,22,RU,Russia
Kamennyy Brod,Orenburg,55,RU,Russia
Minskiy,Irkutsk,20,RU,Russia
Grigorovo,Novgorod,52,RU,Russia
Pyatigorskiy,Stavropol'skiy Kray,70,RU,Russia
Pyatigorsk,Stavropol'skiy Kray,70,RU,Russia
Petra-Dubrava,Samara,65,RU,Russia
Petrozavodsk,Kareliya,28,RU,Russia
Cherkessk,Karachayevo-Cherkesiya,27,RU,Russia
Afipskiy,Krasnodarskiy Kray,38,RU,Russia
Gus'-Khrustal'nyy,Vladimir,83,RU,Russia
Lazarevskoye,Krasnodarskiy Kray,38,RU,Russia
Anapa,Krasnodarskiy Kray,38,RU,Russia
Orenburg,Orenburg,55,RU,Russia
Vyborg,Leningradskaya Oblast',42,RU,Russia
Nalchik,Kabardino-Balkariya,22,RU,Russia
Bryansk,Buryatiya,11,RU,Russia
Tikhoretsk,Krasnodarskiy Kray,38,RU,Russia
Ukhta,Khabarovsk Krai,30,RU,Russia
Mezhdurechensk,Kemerovo,29,RU,Russia
Kemerovskaya Oblast',Kemerovo,29,RU,Russia
Tikhvin,Leningradskaya Oblast',42,RU,Russia
Stavropol',Stavropol'skiy Kray,70,RU,Russia
Pushkin,Sankt-Peterburg,66,RU,Russia
Kemerovo,Kemerovo,29,RU,Russia
Nizhniy Novgorod,Nizjnij Novgorod,51,RU,Russia
Smolensk,Smolensk,69,RU,Russia
Murmansk,Murmansk Oblast,49,RU,Russia
Lesnoy Gorodok,Moskovskaya Oblast',47,RU,Russia
Irkutsk,Irkutsk,20,RU,Russia
Barnaul,Altayskiy Kray,04,RU,Russia
Maloyaroslavets,Kaluga,25,RU,Russia
Perm',Perm,90,RU,Russia
Magnitogorsk,Tsjeljabinsk,13,RU,Russia
Tomsk,Tomsk,75,RU,Russia
Ufa,Bashkortostan,08,RU,Russia
Tolyatti,Samara,65,RU,Russia
Naberezhnye Chelny,Tatarstan,73,RU,Russia
Blagoveshchensk,Amur,05,RU,Russia
Cheboksary,Chuvashia,16,RU,Russia
Penza,Bashkortostan,08,RU,Russia
Syktyvkar,Komi,34,RU,Russia
Vladimir,Vladimir,83,RU,Russia
Nakhodka,Primorskiy Kray,59,RU,Russia
Borovsk,Kaluga,25,RU,Russia
Oryol,Orjol,56,RU,Russia
Velikiy Novgorod,Novgorod,52,RU,Russia
Khabarovsk,Khabarovsk Krai,30,RU,Russia
Kaliningrad,Kaliningrad,23,RU,Russia
Rostov-on-Don,Rostov,61,RU,Russia
Urengoy,Yamalo-Nenetskiy Avtonomnyy Okrug,87,RU,Russia
Nal'chik,Kabardino-Balkariya,22,RU,Russia
Saint-Petersburg,Sankt-Peterburg,66,RU,Russia
Mytishchi,Moskovskaya Oblast',47,RU,Russia
Lyubertsy,Moskovskaya Oblast',47,RU,Russia
Dzerzhinsk,Nizjnij Novgorod,51,RU,Russia
Krasnodarka,Omsk,54,RU,Russia
Vladimirskiy,Sverdlovsk,71,RU,Russia
Kirishi,Leningradskaya Oblast',42,RU,Russia
Molniya,Omsk,54,RU,Russia
Lukhovitsy,Moskovskaya Oblast',47,RU,Russia
Zykovskoye,Tsjeljabinsk,13,RU,Russia
Golovino,Tomsk,75,RU,Russia
Krivovskoye,Saratov,67,RU,Russia
Zheleznodorozhnyy,Moskovskaya Oblast',47,RU,Russia
Kirillovka,Saratov,67,RU,Russia
Kromeno,Kaluga,25,RU,Russia
Votinovka,Kemerovo,29,RU,Russia
Alekseyevka,Khabarovsk Krai,30,RU,Russia
Orël,Vologda,85,RU,Russia
Balakovo,Saratov,67,RU,Russia
Naberezhnyy,Chechnya,12,RU,Russia
Tul’skaya Oblast’,Tula,76,RU,Russia
Severo-Zapadnyy Administrativnyy Okrug,Moscow,48,RU,Russia
Gelendzhik,Krasnodarskiy Kray,38,RU,Russia
Nizhniy Perelesok,Novgorod,52,RU,Russia
Stavropol',Rostov,61,RU,Russia
Rossosh',Voronezj,86,RU,Russia
Balashov,Astrakhan,07,RU,Russia
Kostomuksha,Kareliya,28,RU,Russia
Miass,Tsjeljabinsk,13,RU,Russia
Vilegodskiy Rayon,Arkhangelskaya oblast,06,RU,Russia
Vyborovo,Vologda,85,RU,Russia
Pervoural'sk,Sverdlovsk,71,RU,Russia
Syzran',Samara,65,RU,Russia
Orekhovo-Borisovo,Moscow,48,RU,Russia
Yaroslavskiy,Moscow,48,RU,Russia
Chertanovo Yuzhnoye,Moscow,48,RU,Russia
Usenga,Sakha,63,RU,Russia
Lobnya,Moskovskaya Oblast',47,RU,Russia
Ol'ginka,Krasnodarskiy Kray,38,RU,Russia
Alexandrov,Vladimir,83,RU,Russia
Podol'sk,Moskovskaya Oblast',47,RU,Russia
Elektrostal,Moskovskaya Oblast',47,RU,Russia
Istra,Moskovskaya Oblast',47,RU,Russia
Ryazanskaya Oblast',Rjazan,62,RU,Russia
Taylokovo,Khanty-Mansiyskiy Avtonomnyy Okrug,32,RU,Russia
Maloye Kozino,Nizjnij Novgorod,51,RU,Russia
Vokzal Savëlovskiy,Moscow,48,RU,Russia
Brattsevo,Moscow,48,RU,Russia
Ivanovo,Ivanovo,21,RU,Russia
Kaspiysk,Dagestan,17,RU,Russia
Ust'ye,Pskov,60,RU,Russia
Ulan-Ude,Buryatiya,11,RU,Russia
Cherepovets,Vologda,85,RU,Russia
Orsk,Orenburg,55,RU,Russia
Omsk,Omsk,54,RU,Russia
Omskaya Oblast',Omsk,54,RU,Russia
Novyy Urengoy,Yamalo-Nenetskiy Avtonomnyy Okrug,87,RU,Russia
Abakan,Khakasiya,31,RU,Russia
Barvikha,Moskovskaya Oblast',47,RU,Russia
Vologda,Vologda,85,RU,Russia
Kursk,Kursk,41,RU,Russia
Barvikha,Moskovskaya Oblast',47,RU,Russia
Vologda,Vologda,85,RU,Russia
Taman',Krasnodarskiy Kray,38,RU,Russia
Penza,Penza,57,RU,Russia
Ryazan',Moskovskaya Oblast',47,RU,Russia
Yoshkar-Ola,Mariy-El,45,RU,Russia
Kirov,Kirov,33,RU,Russia
Izhevsk,Udmurtiya,80,RU,Russia
Dmitrov,Moskovskaya Oblast',47,RU,Russia
Kazan',Tatarstan,73,RU,Russia
Zelenograd,Moscow,48,RU,Russia
Bol'shaya Mos',Perm,90,RU,Russia
Novokuznetsk,Kemerovo,29,RU,Russia
Saransk,Mordoviya,46,RU,Russia
Moscow,Moscow,48,RU,Russia
Yuzhno-Sakhalinsk,Sakhalin,64,RU,Russia
Tver,Tverskaya Oblast’,77,RU,Russia
Malakhovka,Moskovskaya Oblast',47,RU,Russia
Cherepovets,Vologda,85,RU,Russia
Maykop,Adygeya,01,RU,Russia
Nizhniy Perelesok,Novgorod,52,RU,Russia
Brattsevo,Moscow,48,RU,Russia
Vladikavkaz,Severnaya Osetiya-Alaniya,68,RU,Russia
Komsomol'sk-na-Amure,Khabarovsk Krai,30,RU,Russia
Samara,Samara,65,RU,Russia
Sarov,Nizjnij Novgorod,51,RU,Russia
Chita,Tsjita,14,RU,Russia
Sergiyev Posad,Moskovskaya Oblast',47,RU,Russia
Dubna,Moskovskaya Oblast',47,RU,Russia
Bogorodskaya,Omsk,54,RU,Russia
Minsk-Deoryanskoye,Omsk,54,RU,Russia
Yadkan,Novosibirsk,53,RU,Russia
Ulyanovsk Oblast,Uljanovsk,81,RU,Russia
Staryy Katysh,Khanty-Mansiyskiy Avtonomnyy Okrug,32,RU,Russia
Pavlovo,Nizjnij Novgorod,51,RU,Russia
Solnechnogorsk,Moskovskaya Oblast',47,RU,Russia
Volkovo,Tomsk,75,RU,Russia
Tushino,Moscow,48,RU,Russia
Blagoveshchenskoye,Sakhalin,64,RU,Russia
Orekhovo-Zuyevskiy Rayon,Moskovskaya Oblast',47,RU,Russia
Obninsk,Kaluga,25,RU,Russia
Kurgan,Kurgan,40,RU,Russia
Kolpino,Sankt-Peterburg,66,RU,Russia
Krutoyarskiy,Krasnoyarskiy Kray,39,RU,Russia
Chelyabinskaya Oblast',Tsjeljabinsk,13,RU,Russia
Arkhangel'skoye,Krasnoyarskiy Kray,39,RU,Russia
Ul'yanovsk,Uljanovsk,81,RU,Russia
Taganrog,Rostov,61,RU,Russia
Chelyabinsk,Tsjeljabinsk,13,RU,Russia
Bryansk,Brjansk,10,RU,Russia
Krasnodar,Krasnodarskiy Kray,38,RU,Russia
Novosibirsk,Novosibirsk,53,RU,Russia
Yessentuki,Stavropol'skiy Kray,70,RU,Russia
Nizhnevartovsk,Khanty-Mansiyskiy Avtonomnyy Okrug,32,RU,Russia
Surgut,Khanty-Mansiyskiy Avtonomnyy Okrug,32,RU,Russia
Petropavlovsk-Kamchatsky,Kamtsjatka,26,RU,Russia
Voronezh,Voronezj,86,RU,Russia
Arkhangelsk,Arkhangelskaya oblast,06,RU,Russia
